seq_len,wall_time,cpu_time,rnadist string,rnadist tree,rnapdist,f1score,mcc,auc
111,63.348,83.396,8,4,23.039,0.964,0.947,
77,606.499,718.86,12,2,9.2,0.974,0.96,
119,125.246,170.516,6,4,22.115,0.966,0.949,
91,606.484,802.676,14,7,51.215,0.923,0.886,
72,154.476,207.536,8,4,21.02,0.944,0.887,
76,606.565,802.783,12,2,25.636,0.974,0.959,
339,606.198,802.341,212,146,196.746,0.575,0.142,
120,121.576,165.776,8,4,15.434,0.967,0.951,
43,6.54,7.954,4,2,3.788,0.953,0.929,
369,606.621,802.839,188,113,165.238,0.667,0.492,
78,606.864,771.161,8,4,6.03,0.949,0.926,
57,606.734,771.03,4,2,14.474,0.965,0.949,
190,606.582,770.862,134,79,93.282,0.632,0.416,
73,606.441,770.704,12,2,44.65,0.973,0.957,
30,606.37,770.607,4,2,1.39,0.933,0.903,
119,606.66,770.954,26,15,28.005,0.866,0.799,
159,606.268,770.479,104,61,58.206,0.591,0.385,
118,606.453,770.725,18,12,20.277,0.915,0.869,
188,606.469,817.179,46,10,66.059,0.947,0.923,
45,6.503,7.857,8,4,9.16,0.911,0.874,
71,606.227,816.857,12,2,11.422,0.972,0.958,
369,606.685,817.431,400,214,208.38,0.401,0.095,
63,606.345,817.011,12,6,33.521,0.905,0.826,
120,108.49,148.963,8,4,18.03,0.967,0.951,
258,606.567,817.312,80,45,105.427,0.876,0.815,
32,6.364,7.557,8,4,6.902,0.875,0.826,
111,179.715,233.999,0,0,20.605,1.0,1.0,
77,606.609,742.921,8,4,19.139,0.948,0.923,
71,606.368,742.668,12,2,21.659,0.972,0.957,
72,83.728,113.691,8,4,12.598,0.944,0.917,
126,50.826,70.549,4,2,20.838,0.984,0.976,
154,606.286,742.573,58,30,78.059,0.857,0.758,
74,9.148,12.267,8,4,21.747,0.946,0.916,
62,606.521,742.831,4,2,22.08,0.968,0.953,
120,203.707,275.406,8,4,62.687,0.967,0.951,
52,606.206,821.55,6,4,4.747,0.923,0.751,
95,606.334,821.717,4,2,28.95,0.979,0.948,
74,606.266,821.629,12,2,4.029,0.973,0.959,
65,606.45,821.877,10,2,18.957,0.969,0.954,
174,606.454,821.881,22,10,69.919,0.943,0.909,
206,606.564,821.994,44,27,93.942,0.893,0.843,
52,6.558,7.955,6,3,9.298,0.923,0.882,
120,189.302,249.122,8,4,60.948,0.967,0.95,
55,6.933,8.516,8,4,8.324,0.927,0.892,
377,606.658,783.671,250,156,181.473,0.554,0.341,
159,606.677,783.694,32,20,58.8,0.874,0.784,
53,606.694,783.715,6,5,10.076,0.906,0.86,
331,606.754,783.8,54,16,134.125,0.952,0.923,
46,606.645,783.657,4,2,17.535,0.957,0.933,
215,606.279,724.469,16,8,118.268,0.963,0.932,
104,17.499,22.878,8,4,11.974,0.962,0.944,
56,6.816,8.781,4,2,6.083,0.964,0.947,
188,606.401,724.595,46,10,67.351,0.947,0.923,
17,6.789,8.749,2,2,6.777,0.882,0.807,
66,606.375,724.568,16,4,25.467,0.939,0.906,
118,142.471,179.323,8,4,35.818,0.966,0.95,
20,6.361,7.689,8,4,7.29,0.8,0.739,
184,606.736,786.901,36,18,99.96,0.902,0.831,
120,132.509,180.232,8,4,20.778,0.967,0.951,
102,21.068,28.573,8,4,30.697,0.961,0.942,
29,606.427,786.567,6,4,2.299,0.862,0.791,
231,606.671,786.825,68,51,55.827,0.771,0.655,
118,606.61,786.759,8,4,26.481,0.966,0.95,
48,606.437,786.576,26,12,25.137,0.75,0.674,
190,606.691,786.855,134,85,99.333,0.474,0.098,
184,606.486,821.877,62,37,91.09,0.793,0.623,
72,606.458,821.849,12,2,23.435,0.972,0.957,
47,7.067,9.366,2,2,5.817,0.957,0.935,
27,6.595,8.091,4,2,5.239,0.926,0.894,
28,8.065,10.799,8,4,6.486,0.857,0.759,
67,19.189,26.524,8,4,31.156,0.94,0.892,
119,85.566,116.736,8,4,34.36,0.966,0.951,
111,606.413,821.801,12,6,89.76,0.946,0.833,
192,606.579,798.062,82,32,106.966,0.833,0.754,
68,606.629,798.12,48,26,35.5,0.765,0.641,
121,217.711,287.21,8,4,24.79,0.967,0.951,
360,606.701,798.192,296,162,162.146,0.478,0.122,
206,606.491,797.944,32,21,93.408,0.908,0.861,
27,6.318,7.199,8,4,7.492,0.852,0.798,
49,606.568,798.052,4,2,0.996,0.959,0.939,
75,16.632,22.339,8,4,31.348,0.947,0.92,
93,606.572,828.484,24,10,12.646,0.892,0.848,
201,606.613,828.538,158,81,78.734,0.483,0.199,
195,606.61,828.534,16,10,52.823,0.954,0.929,
154,606.523,828.426,60,30,76.703,0.857,0.759,
64,606.449,828.337,14,2,37.349,0.969,0.952,
233,606.339,828.195,42,26,38.632,0.88,0.82,
121,309.575,389.804,8,4,22.215,0.967,0.951,
33,32.654,45.287,8,4,11.672,0.879,0.833,
118,292.932,370.132,8,4,41.081,0.966,0.949,
369,606.868,735.685,206,126,141.32,0.58,0.373,
34,6.765,8.196,8,4,3.23,0.882,0.823,
57,606.544,735.357,4,2,14.468,0.965,0.949,
126,122.931,160.288,6,4,29.218,0.968,0.951,
55,606.584,735.398,10,4,16.602,0.927,0.887,
27,6.607,8.226,2,2,1.582,0.926,0.883,
77,606.002,765.989,14,6,20.354,0.922,0.882,
83,606.339,766.445,34,17,25.578,0.831,0.753,
198,606.251,766.326,108,57,84.663,0.707,0.536,
43,606.234,766.307,8,2,15.152,0.953,0.928,
146,606.048,766.068,22,12,56.088,0.918,0.869,
136,557.888,708.009,0,0,16.614,1.0,1.0,
299,606.483,766.591,96,56,187.382,0.809,0.718,
215,606.673,855.043,122,64,61.864,0.688,0.554,
339,606.723,855.094,126,80,229.052,0.776,0.413,
135,606.321,854.578,20,12,36.115,0.911,0.864,
67,606.302,854.552,50,25,32.714,0.791,0.687,
81,88.177,120.146,0,0,12.538,1.0,1.0,
126,606.502,854.822,48,24,42.359,0.841,0.763,
206,606.584,854.925,96,46,84.555,0.762,0.644,
177,606.478,854.79,118,65,57.229,0.655,0.533,
339,606.462,814.596,40,20,225.494,0.941,0.859,
50,606.483,814.627,16,8,22.767,0.84,0.716,
39,6.683,8.107,8,4,8.184,0.897,0.85,
47,606.55,814.726,4,2,3.962,0.957,0.938,
151,606.564,814.743,32,21,41.871,0.762,0.643,
206,606.717,814.926,48,18,86.338,0.913,0.875,
331,606.66,814.869,90,40,127.314,0.897,0.834,
88,606.44,814.572,32,23,29.889,0.784,0.665,
80,606.546,803.808,16,4,45.024,0.95,0.923,
119,553.228,738.287,4,2,15.897,0.983,0.975,
96,606.51,803.767,10,6,5.667,0.938,0.908,
75,606.56,803.826,12,2,3.834,0.973,0.96,
92,606.521,803.78,60,29,19.358,0.804,0.708,
62,606.303,803.53,36,16,18.272,0.806,0.707,
171,606.593,803.859,78,41,54.072,0.772,0.655,
115,155.535,218.855,0,0,9.841,1.0,1.0,
151,606.263,766.626,44,26,46.84,0.828,0.753,
34,606.625,767.107,4,2,9.785,0.941,0.796,
30,6.429,7.667,0,0,0.57,1.0,1.0,
339,606.608,767.09,280,166,175.626,0.525,0.308,
94,16.504,22.473,4,2,7.986,0.979,0.969,
123,142.853,187.689,6,4,29.977,0.967,0.951,
70,606.424,766.857,34,19,34.772,0.729,0.593,
96,606.466,766.921,12,6,2.959,0.938,0.91,
74,606.525,734.077,24,12,51.144,0.851,0.656,
58,6.438,7.677,8,4,9.342,0.931,0.902,
75,606.147,733.673,16,6,17.8,0.92,0.879,
76,30.773,42.439,8,4,13.346,0.947,0.92,
26,7.542,9.776,4,3,5.117,0.846,0.775,
77,12.392,16.531,8,4,24.217,0.948,0.923,
146,607.069,734.62,8,4,62.958,0.973,0.956,
129,606.48,734.026,14,9,16.953,0.922,0.88,
126,346.307,462.848,0,0,21.939,1.0,1.0,
258,606.59,797.716,110,70,91.042,0.752,0.642,
110,192.08,259.661,8,4,41.452,0.964,0.946,
119,606.352,797.409,64,29,36.258,0.832,0.754,
34,606.479,797.58,8,4,5.509,0.882,0.838,
76,15.01,20.201,4,2,22.391,0.974,0.96,
126,606.417,797.51,24,10,11.156,0.921,0.888,
190,606.632,797.757,140,76,90.562,0.484,0.048,
75,12.274,16.526,8,4,23.099,0.947,0.921,
60,9.761,12.876,8,4,9.657,0.933,0.905,
72,13.761,18.631,8,4,21.397,0.944,0.917,
156,606.529,769.058,24,16,50.874,0.872,0.785,
120,45.406,63.363,4,2,27.702,0.983,0.974,
75,606.573,769.106,20,10,81.371,0.867,,
32,606.663,769.197,6,4,14.373,0.875,0.811,
77,12.412,16.741,8,4,19.853,0.948,0.921,
23,6.605,8.026,8,4,6.757,0.826,0.726,
67,57.126,77.129,8,4,21.261,0.94,0.904,
29,6.588,8.006,4,3,7.313,0.862,0.798,
266,606.604,731.737,214,122,130.217,0.474,0.209,
161,606.484,731.615,72,33,45.669,0.776,0.664,
30,6.581,7.999,8,4,6.981,0.867,0.816,
119,61.879,83.525,8,4,16.168,0.966,0.951,
299,606.389,731.501,30,12,177.968,0.96,0.94,
120,191.983,259.18,8,4,19.262,0.967,0.95,
28,6.191,7.105,4,2,1.859,0.929,0.897,
266,606.118,817.756,212,129,134.939,0.368,0.041,
169,606.491,818.25,24,14,33.196,0.917,0.876,
319,606.632,818.394,224,128,149.178,0.586,0.366,
120,400.737,483.166,4,2,35.262,0.983,0.975,
120,89.984,121.133,4,2,17.235,0.983,0.975,
105,606.397,712.521,24,20,32.815,0.752,0.63,
118,247.419,308.426,4,2,44.125,0.983,0.975,
151,543.819,644.079,8,4,45.682,0.974,0.961,
46,606.558,712.682,16,4,19.041,0.913,0.877,
36,6.685,8.198,4,2,4.79,0.944,0.917,
48,6.323,7.308,4,2,6.634,0.958,0.939,
173,606.543,830.806,84,42,60.613,0.85,0.778,
35,6.604,7.784,0,0,0.965,1.0,1.0,
32,6.805,8.294,4,3,2.299,0.875,0.816,
206,606.719,831.017,98,61,119.573,0.646,0.468,
349,606.654,830.941,266,146,180.514,0.441,0.096,
116,606.469,830.718,12,6,41.306,0.948,0.919,
94,606.68,830.976,50,27,32.858,0.777,0.675,
20,6.752,8.177,0,0,0.034,1.0,1.0,
120,606.137,808.374,48,21,48.498,0.85,0.758,
77,8.527,11.203,4,2,23.971,0.974,0.959,
210,606.15,808.387,150,87,89.974,0.571,0.246,
48,6.344,7.652,4,2,8.233,0.958,0.939,
96,606.166,808.403,8,6,83.244,0.938,0.816,
55,6.592,8.324,4,4,3.903,0.927,0.891,
20,7.003,9.084,2,2,4.865,0.9,0.848,
122,134.675,184.92,8,4,22.71,0.967,0.949,
215,606.581,775.091,16,8,41.638,0.963,0.944,
171,606.565,775.073,86,36,63.837,0.819,0.724,
207,606.617,775.137,116,63,113.645,0.705,0.483,
67,606.519,775.01,10,2,26.403,0.97,0.956,
80,606.6,775.12,12,2,35.415,0.975,0.961,
117,606.535,775.031,28,14,99.309,0.88,0.522,
102,606.343,774.77,6,2,22.447,0.98,0.97,
29,6.303,7.244,0,0,5.075,1.0,1.0,
72,606.549,743.126,8,4,27.047,0.944,0.91,
77,195.892,258.263,0,0,19.728,1.0,1.0,
80,606.58,743.161,12,2,35.415,0.975,0.961,
76,17.786,24.939,4,2,9.7,0.974,0.961,
102,60.838,85.347,12,4,27.429,0.961,0.942,
50,606.166,742.69,8,6,19.137,0.88,0.803,
194,606.64,743.222,170,107,87.864,0.423,0.066,
58,186.105,246.14,8,4,22.529,0.931,0.886,
20,6.494,7.816,4,2,4.007,0.9,0.858,
71,6.499,7.837,4,2,4.196,0.972,0.955,
75,607.011,767.236,12,2,37.732,0.973,0.96,
173,606.426,766.636,48,24,45.476,0.855,0.782,
115,70.743,97.597,4,2,22.797,0.983,0.973,
64,606.399,766.603,18,6,41.653,0.906,0.843,
120,138.25,186.682,4,2,34.439,0.983,0.975,
120,606.964,767.187,8,4,23.108,0.967,0.95,
67,606.681,755.613,16,4,12.056,0.94,0.912,
33,6.463,7.765,0,0,1.338,1.0,1.0,
349,606.794,755.735,242,132,170.043,0.559,0.324,
147,606.695,755.631,44,16,38.29,0.891,0.84,
81,606.663,755.591,4,2,34.176,0.975,0.957,
108,606.476,755.376,10,4,39.345,0.963,0.942,
142,606.716,755.656,52,30,42.352,0.831,0.747,
121,375.014,483.814,4,2,26.703,0.983,0.975,
93,606.939,724.9,14,6,25.438,0.946,0.919,
105,606.772,724.724,8,4,8.226,0.962,0.943,
75,606.987,724.948,12,2,12.564,0.973,0.96,
126,606.474,724.404,38,26,23.905,0.778,0.664,
74,606.98,724.94,14,4,37.597,0.946,0.918,
76,607.119,725.08,8,4,34.061,0.947,0.915,
25,6.472,7.812,0,0,2.515,1.0,1.0,
77,606.828,724.782,18,4,18.646,0.948,0.921,
76,7.373,9.708,8,4,21.986,0.947,0.921,
56,606.594,780.793,12,6,25.556,0.893,0.84,
126,502.094,657.418,8,4,18.92,0.968,0.952,
116,606.572,780.765,44,18,60.361,0.853,0.797,
206,606.622,780.821,58,37,124.745,0.845,0.769,
133,606.577,780.772,20,12,21.928,0.91,0.867,
38,6.379,7.294,2,2,2.987,0.947,0.92,
49,606.33,780.463,24,6,17.673,0.878,0.832,
173,606.262,800.636,34,12,37.129,0.931,0.898,
71,50.484,65.992,6,4,13.07,0.944,0.908,
48,6.367,7.56,0,0,4.503,1.0,1.0,
55,6.511,7.938,8,4,8.692,0.927,0.896,
112,52.268,68.043,4,2,26.279,0.982,0.973,
102,606.209,800.582,40,16,49.239,0.843,0.776,
28,6.028,6.77,4,2,1.282,0.929,0.897,
22,6.473,7.872,8,4,2.719,0.818,0.753,
159,606.52,819.184,68,32,70.197,0.836,0.717,
19,606.156,818.685,12,6,7.468,0.684,,
76,211.739,289.478,8,4,38.639,0.947,0.917,
231,606.039,818.525,98,58,59.797,0.736,0.606,
79,606.419,819.058,4,2,25.994,0.975,0.949,
256,606.464,819.111,42,18,133.373,0.93,0.889,
89,606.444,819.087,4,2,24.656,0.978,0.967,
377,606.567,819.229,308,165,188.119,0.483,0.215,
61,606.227,773.256,10,2,28.331,0.967,0.952,
258,606.654,773.76,150,85,89.046,0.671,0.475,
48,606.621,773.728,20,8,19.395,0.833,0.745,
76,66.899,92.114,8,4,41.0,0.947,0.917,
347,606.522,773.615,86,28,78.111,0.925,0.89,
76,606.605,773.707,8,4,33.167,0.947,0.915,
363,606.586,773.687,294,177,201.976,0.433,0.076,
45,6.551,7.98,6,4,3.692,0.911,0.856,
87,56.874,79.136,8,4,17.09,0.954,0.931,
369,607.187,733.776,380,217,185.739,0.412,0.067,
125,375.499,468.91,8,4,31.573,0.968,0.953,
119,606.173,732.642,62,48,56.465,0.613,0.442,
299,607.045,733.633,48,25,176.194,0.913,0.87,
95,607.042,733.629,10,4,19.441,0.958,0.937,
120,606.607,733.153,8,4,70.232,0.967,0.947,
105,606.841,733.405,22,11,17.599,0.867,0.796,
83,6.742,8.234,8,4,10.866,0.952,0.928,
37,6.609,8.038,8,4,3.712,0.892,0.847,
32,7.672,9.916,8,4,10.579,0.875,0.808,
62,606.521,803.599,4,2,22.08,0.968,0.953,
23,606.443,803.504,4,2,0.122,0.913,0.854,
266,606.44,803.5,96,44,182.142,0.857,0.759,
97,606.499,803.576,40,22,35.71,0.814,0.724,
299,606.403,803.456,60,35,182.93,0.873,0.811,
50,39.46,54.261,8,4,12.493,0.92,0.878,
189,606.497,822.357,86,41,79.75,0.815,0.725,
71,8.159,10.67,8,4,6.593,0.944,0.916,
35,6.861,8.598,8,4,7.107,0.886,0.84,
75,11.049,14.762,0,0,6.162,1.0,1.0,
73,606.471,822.33,22,12,33.479,0.836,0.74,
75,8.787,11.572,4,2,19.188,0.973,0.959,
17,606.364,822.185,4,2,2.712,0.882,0.838,
76,606.792,740.678,36,18,44.608,0.763,0.535,
117,606.839,740.726,16,8,67.579,0.932,0.894,
34,6.542,7.99,4,2,4.382,0.941,0.909,
55,35.97,50.023,4,2,6.449,0.964,0.946,
42,6.471,7.771,4,2,3.572,0.952,0.929,
46,6.467,7.764,4,2,3.895,0.957,0.937,
65,606.651,740.517,8,4,31.806,0.938,0.9,
118,606.95,740.835,8,4,18.702,0.966,0.949,
40,7.1,9.242,6,4,7.284,0.9,0.853,
74,606.61,776.929,12,2,6.807,0.973,0.96,
26,8.92,11.692,8,4,12.627,0.846,0.786,
369,606.71,777.029,382,204,173.642,0.409,0.048,
233,606.541,776.839,86,50,48.008,0.803,0.704,
32,6.559,7.891,0,0,0.93,1.0,1.0,
27,7.158,9.341,4,2,3.644,0.926,0.894,
75,606.338,776.582,12,2,7.798,0.973,0.96,
33,6.305,7.305,0,0,1.564,1.0,1.0,
29,6.438,7.785,8,4,4.7,0.862,0.793,
75,9.524,12.421,8,4,23.319,0.947,0.921,
26,606.49,710.593,4,2,20.096,0.923,0.835,
130,606.483,710.585,8,4,4.028,0.969,0.954,
215,606.506,710.609,16,8,40.314,0.963,0.945,
35,6.506,7.94,4,2,5.381,0.943,0.916,
77,606.47,710.57,12,2,39.048,0.974,0.96,
57,606.786,828.188,4,2,13.888,0.965,0.944,
77,58.048,82.25,4,2,28.684,0.974,0.959,
88,606.555,827.949,10,6,36.488,0.932,0.902,
120,301.327,424.518,8,4,64.313,0.967,0.948,
118,606.744,828.143,8,4,18.394,0.966,0.949,
120,189.806,267.075,6,4,17.764,0.967,0.95,
125,491.1,685.215,10,4,35.478,0.968,0.952,
85,606.756,828.156,18,6,17.921,0.929,0.897,
46,606.278,756.774,4,2,17.55,0.957,0.933,
207,606.626,757.172,88,40,122.352,0.845,0.741,
74,157.41,203.514,4,3,38.258,0.946,0.914,
56,606.448,756.992,4,2,12.143,0.964,0.947,
69,14.577,19.191,8,4,5.045,0.942,0.917,
29,6.669,8.087,4,2,2.578,0.931,0.896,
115,258.057,325.844,8,4,14.037,0.965,0.947,
101,606.256,756.751,4,2,27.197,0.98,0.969,
91,603.16,699.787,20,8,38.865,0.912,0.869,
70,602.987,699.598,16,4,5.919,0.943,0.917,
52,3.647,4.712,8,4,6.276,0.923,0.889,
117,603.009,699.633,16,8,67.579,0.932,0.894,
